ticker,wall_ns,side_id,level,tte_bucket,asset,asset_id,source,quality_tier,has_rti,has_tick,has_book_quote,has_valid_tte,has_valid_prices,has_valid_spread,rti_join_lag_ms,tick_join_lag_ms,wall_time_utc,hour_utc,day_of_week_utc,side,tte_s,yes_bid,yes_ask,no_bid,no_ask,entry_cost,market_implied_yes_ask,kalshi_spread,tick_spread,microprice_x1000,imbalance_x10000,yes_bid_qty,no_bid_qty,book_seq,cb_mid_cents,signal_rvol_1m_microbps,signal_rvol_5m_microbps,signal_strike_dist_bps,volume,rti_cents,rti_vs_strike_bps,rti_abs_vs_strike_bps,rti_change_5s,rti_change_15s,rti_change_30s,rti_change_60s,consolidated_bid_cents,consolidated_ask_cents,median_mid_cents,floor_strike_cents,eligible_venues,published,utilized_depth_lots,dynamic_cap_lots,result_yes,won,fee_cents,pnl_cents,_is_clean,_reject_reasons,trade_last_age_s,trade_last_yes_price,trade_last_no_price,trade_30s_count,trade_30s_volume,trade_30s_vwap_yes,trade_30s_vwap_no,trade_30s_yes_taker_vol,trade_30s_no_taker_vol,trade_30s_net_yes_pressure,trade_30s_yes_taker_share,trade_30s_avg_size,trade_30s_signal_side_pressure,trade_30s_entry_vs_vwap,trade_30s_signal_side_vwap_edge,trade_60s_count,trade_60s_volume,trade_60s_vwap_yes,trade_60s_vwap_no,trade_60s_yes_taker_vol,trade_60s_no_taker_vol,trade_60s_net_yes_pressure,trade_60s_yes_taker_share,trade_60s_avg_size,trade_60s_signal_side_pressure,trade_60s_entry_vs_vwap,trade_60s_signal_side_vwap_edge,trade_300s_count,trade_300s_volume,trade_300s_vwap_yes,trade_300s_vwap_no,trade_300s_yes_taker_vol,trade_300s_no_taker_vol,trade_300s_net_yes_pressure,trade_300s_yes_taker_share,trade_300s_avg_size,trade_300s_signal_side_pressure,trade_300s_entry_vs_vwap,trade_300s_signal_side_vwap_edge,trade_900s_count,trade_900s_volume,trade_900s_vwap_yes,trade_900s_vwap_no,trade_900s_yes_taker_vol,trade_900s_no_taker_vol,trade_900s_net_yes_pressure,trade_900s_yes_taker_share,trade_900s_avg_size,trade_900s_signal_side_pressure,trade_900s_entry_vs_vwap,trade_900s_signal_side_vwap_edge,trade_has_prior,trade_30s_price_momentum,trade_60s_price_momentum,trade_300s_price_momentum,trade_900s_price_momentum,trade_volume_burst_30s_vs_5m,trade_count_burst_30s_vs_5m,trade_pressure_accel_30s_vs_5m,trade_staleness_penalty,day_utc
KXBTC15M-26APR300045-45,1777523815624338432,1,89,5,BTC,0,signals,B,0,1,1,1,1,1,,1000.942848,2026-04-30T04:36:55.624338+00:00,4,3,NO,484,4,4,96,96,96,0.04,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7547821.0,0.0,2.0,-26.0,190120.0,,,,,,,,,,,7568234.0,,,,,0,1,1,3,1,,0.386477432,4.0,96.0,89.0,3298.839999999982,6.1513629033241095,93.84863709667728,2624.389999999992,674.4499999999971,1949.9400000000096,0.7955493446181101,37.065617977527886,-1949.9400000000096,89.84863709667589,-2.1513629033227204,226.0,5580.359999999942,6.164274527091722,93.8357254729098,4455.2400000000125,1125.119999999999,3330.1200000000026,0.7983785992301676,24.69185840707939,-3330.1200000000026,89.83572547290828,-2.164274527090185,1314.0,49587.87999999983,9.596330091143292,90.4036699088572,30276.32999999996,19311.54999999998,10964.780000000035,0.6105590720958441,37.738112633181,-10964.780000000035,86.40366990885671,-5.596330091142804,2338.0,95059.99999999984,19.1944347254366,80.80556527456363,62669.98999999994,32390.009999999987,30279.98000000004,0.6592677256469602,40.65868263473048,-30279.98000000004,76.8055652745634,-15.194434725436366,1,-2.1,-1.6000000000000003,-12.0,-45.0,0.0665251267043477,0.0677321156773211,-853.4620000000061,0.721252273509779,2026-04-30
KXBTC15M-26APR300045-45,1777523850623332096,1,91,5,BTC,0,signals,B,0,1,1,1,1,1,,997.794048,2026-04-30T04:37:30.623332+00:00,4,3,NO,449,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7540561.0,0.0,1.0,-36.0,206980.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.507133096,1.3,98.7,158.0,7425.740000000034,2.446039317293776,97.5539606827062,4063.360000000015,3362.3799999999937,700.9800000000032,0.5471993363624361,46.99835443037996,-700.9800000000032,96.55396068270622,-1.4460393172937955,252.0,11060.08000000003,3.5031386753081923,96.49686132469212,7092.749999999993,3967.329999999991,3125.420000000013,0.6412928297082817,43.88920634920648,-3125.420000000013,95.4968613246918,-2.5031386753078806,1286.0,50473.74999999988,7.630116664602948,92.36988333539747,31800.539999999983,18673.209999999985,13127.330000000042,0.6300411600089167,39.24863919129073,-13127.330000000042,91.36988333539703,-6.630116664602511,2528.0,103490.32999999989,17.84971350463376,82.15028649536647,67557.09999999995,35933.22999999998,31623.870000000043,0.6527865936846469,40.93763053797464,-31623.870000000043,81.15028649536625,-16.849713504633527,1,-2.7,-5.1000000000000005,-8.7,-47.7,0.1471208301344768,0.1228615863141524,611.7530000000011,0.6635114062945374,2026-04-30
KXBTC15M-26APR300045-45,1777523857622988032,1,99,5,BTC,0,signals,B,0,1,1,1,1,1,,1000.093184,2026-04-30T04:37:37.622988+00:00,4,3,NO,442,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7538805.0,2.0,1.0,-38.0,209210.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.681478032,1.4,98.6,157.0,7462.320000000051,2.132604069511989,97.86739593048762,4227.070000000014,3235.2499999999927,991.8199999999996,0.5664552042796323,47.530700636943,-991.8199999999996,96.86739593048802,-1.1326040695123822,268.0,11109.96000000002,3.007823790544896,96.99217620945537,7078.569999999992,4031.389999999989,3047.180000000008,0.6371373074250474,41.45507462686575,-3047.180000000008,95.99217620945512,-2.0078237905446485,1291.0,50490.59999999988,7.435190094789977,92.56480990521044,32369.399999999987,18121.199999999983,14248.200000000035,0.6410975508312452,39.10968241673112,-14248.200000000035,91.56480990521004,-6.4351900947895615,2557.0,104605.40999999989,17.676712982626846,82.32328701737339,68578.11999999995,36027.28999999998,32550.83000000004,0.6555886545447317,40.90942901838087,-32550.83000000004,81.32328701737316,-16.67671298262661,1,-1.7,-4.6,-9.6,-47.6,0.1477962234554564,0.1216111541440743,433.0000000000041,0.5947148764177254,2026-04-30
KXBTC15M-26APR300045-45,1777523860621190400,1,97,5,BTC,0,signals,B,0,1,1,1,1,1,,998.815488,2026-04-30T04:37:40.621190+00:00,4,3,NO,439,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7539223.0,1.0,3.0,-38.0,209307.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.0366134,1.5,98.5,152.0,7265.530000000042,2.0933333149819195,97.90666668501784,4207.930000000022,3057.5999999999985,1150.329999999998,0.579163529708087,47.79953947368449,-1150.329999999998,96.90666668501808,-1.0933333149821465,264.0,10399.740000000034,2.728896203174501,97.27110379682566,6327.940000000002,4071.799999999992,2256.1400000000067,0.6084709810052926,39.39295454545468,-2256.1400000000067,96.2711037968255,-1.7288962031743438,1272.0,48398.399999999885,7.25109387913656,92.74890612086386,31403.789999999997,16994.609999999986,14409.180000000031,0.6488600862838455,38.04905660377349,-14409.180000000031,91.74890612086344,-6.251093879136136,2562.0,104654.7799999999,17.66900453089676,82.33099546910347,68587.07999999996,36067.69999999998,32519.38000000004,0.6553650010061655,40.8488602654176,-32519.38000000004,81.33099546910324,-16.66900453089653,1,-1.6,-4.5,-10.5,-47.5,0.1501192188171522,0.1194968553459119,290.5880000000052,0.9646797928716724,2026-04-30
KXBTC15M-26APR300045-45,1777523874623266048,1,95,5,BTC,0,signals,B,0,1,1,1,1,1,,993.325056,2026-04-30T04:37:54.623266+00:00,4,3,NO,425,1,2,98,99,98,0.02,1.0,-1.0,-1.0,0.0,0.0,0.0,0,7543035.0,2.0,3.0,-33.0,211711.0,,,,,,,,,,,7568234.0,,,,,0,1,1,1,1,,0.756535048,2.1,97.9,96.0,4460.09000000004,1.898009457208208,98.10199054279094,3971.460000000021,488.6300000000047,3482.8299999999945,0.8904439148088906,46.45927083333376,-3482.8299999999945,96.1019905427918,0.1019905427909435,261.0,10840.480000000069,2.473453020530554,97.5265469794693,6828.450000000026,4012.029999999999,2816.4199999999983,0.6299029194279204,41.53440613026847,-2816.4199999999983,95.52654697946944,-0.4734530205306981,1258.0,46809.919999999925,6.900565008442705,93.09943499155766,30171.940000000017,16637.979999999992,13533.960000000025,0.6445629473410778,37.20979332273444,-13533.960000000025,91.0994349915573,-4.900565008442342,2597.0,105855.70999999992,17.488467802067582,82.51153219793262,69467.16999999997,36388.53999999999,33078.630000000034,0.6562439569863545,40.760766268771626,-33078.630000000034,80.51153219793241,-15.488467802067376,1,0.5,-2.0000000000000004,-7.9,-46.9,0.0952808720886523,0.0763116057233704,-2129.433999999992,0.5693026171829622,2026-04-30
KXBTC15M-26APR300045-45,1777523895623266560,1,96,5,BTC,0,signals,B,0,1,1,1,1,1,,997.016832,2026-04-30T04:38:15.623266+00:00,4,3,NO,404,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7542535.0,0.0,2.0,-33.0,221028.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,1.24590156,1.5,98.5,80.0,5132.280000000028,1.4711143974997107,98.5288856024997,1470.4700000000012,3661.8099999999977,-2191.3400000000074,0.2865139859867336,64.15350000000035,2191.3400000000074,97.5288856025003,-0.4711143975003011,212.0,11303.860000000072,1.7121736291851128,98.28782637081444,6210.040000000037,5093.82,1116.2199999999905,0.5493733998828716,53.32009433962299,-1116.2199999999905,97.28782637081488,-0.7121736291855569,1234.0,47538.519999999975,5.994602671686089,94.00539732831412,28084.330000000053,19454.189999999995,8630.14,0.5907699692796509,38.52392220421392,-8630.14,93.0053973283139,-4.9946026716858825,2656.0,110514.31999999992,16.81170855505425,83.18829144494592,70764.57999999997,39749.73999999998,31014.84000000003,0.6403204580184723,41.60930722891564,-31014.84000000003,82.18829144494575,-15.811708555054082,1,-0.2000000000000001,-0.5,-9.5,-47.5,0.1079604497573763,0.0648298217179902,3054.3540000000075,0.4452554901827487,2026-04-30
KXBTC15M-26APR300045-45,1777523958620077056,1,88,4,BTC,0,signals,B,0,1,1,1,1,1,,996.550144,2026-04-30T04:39:18.620077+00:00,4,3,NO,341,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7544506.0,0.0,2.0,-31.0,241733.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.319221056,1.2,98.8,108.0,6333.239999999976,1.3701026646708183,98.62989733532964,3525.939999999973,2807.2999999999884,718.6400000000358,0.5567355729452834,58.64111111111089,-718.6400000000358,97.62989733532918,-0.3701026646703695,170.0,9312.069999999992,1.6652660471839271,98.33473395281624,5561.399999999994,3750.669999999991,1810.730000000054,0.5972248919950128,54.77688235294113,-1810.730000000054,97.33473395281608,-0.6652660471837493,1166.0,47064.61999999991,4.038545535903688,95.96145446409666,27040.51000000001,20024.109999999982,7016.400000000052,0.5745400685270605,40.36416809605481,-7016.400000000052,94.9614544640963,-3.038545535903338,2840.0,120866.51999999992,15.515301772566987,84.48469822743321,77358.10999999996,43508.40999999997,33849.700000000084,0.6400292653416348,42.55863380281687,-33849.700000000084,83.48469822743301,-14.515301772566788,1,-0.9000000000000001,-0.5999999999999999,-6.1,-47.8,0.1345647749838411,0.0926243567753001,-17.00000000003058,0.7580230738827747,2026-04-30
KXBTC15M-26APR300045-45,1777523960624458752,1,88,4,BTC,0,signals,B,0,1,1,1,1,1,,998.75584,2026-04-30T04:39:20.624459+00:00,4,3,NO,339,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7544123.0,2.0,2.0,-31.0,242555.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,1.019243752,1.1,98.9,109.0,6735.569999999978,1.3477615109040268,98.65223848909658,3600.269999999975,3135.2999999999884,464.9700000000376,0.5345160097809074,61.79422018348603,-464.9700000000376,97.65223848909598,-0.3477615109034246,173.0,9723.409999999987,1.6379282576791636,98.3620717423212,5639.739999999991,4083.669999999991,1556.070000000058,0.5800166813905818,56.20468208092479,-1556.070000000058,97.36207174232084,-0.6379282576788086,1151.0,46523.19999999991,3.922729240465043,96.07727075953532,26575.26000000001,19947.939999999984,6627.320000000058,0.5712259689789193,40.41980886185917,-6627.320000000058,95.07727075953495,-2.922729240464676,2843.0,121277.85999999991,15.46613459373379,84.53386540626641,77436.44999999995,43841.40999999997,33595.04000000009,0.6385044228188064,42.65841013014418,-33595.04000000009,83.53386540626622,-14.466134593733583,1,-1.0000000000000002,-0.7,-7.699999999999999,-47.9,0.1447787340509679,0.0947002606429192,197.76199999996825,0.4952349110945769,2026-04-30
KXBTC15M-26APR300045-45,1777523971624735488,1,91,4,BTC,0,signals,B,0,1,1,1,1,1,,1002.685696,2026-04-30T04:39:31.624736+00:00,4,3,NO,328,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7543578.0,0.0,1.0,-32.0,246476.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.375258488,1.0,99.0,99.0,5792.739999999991,1.117839226341852,98.88216077365855,3698.979999999996,2093.760000000002,1605.2200000000155,0.6385544664528361,58.51252525252516,-1605.2200000000155,97.88216077365814,-0.1178392263414451,184.0,10892.399999999994,1.4906297969226117,98.5093702030779,6780.719999999987,4111.679999999986,2669.0400000000627,0.6225184532334462,59.19782608695649,-2669.0400000000627,97.5093702030774,-0.4906297969220929,1144.0,47712.559999999925,3.74242652249226,96.25757347750812,28032.17000000001,19680.389999999985,8351.78000000006,0.5875218181543822,41.70678321678315,-8351.78000000006,95.25757347750772,-2.7424265224918827,2867.0,123238.3999999999,15.23847554820578,84.76152445179444,79230.98999999995,44007.40999999997,35223.580000000096,0.6429082980629415,42.98514126264384,-35223.580000000096,83.76152445179422,-14.238475548205557,1,-0.0999999999999998,-1.2999999999999998,-6.9,-48.0,0.1214091216233209,0.0865384615384615,-770.0420000000097,0.7271360320446173,2026-04-30
KXBTC15M-26APR300045-45,1777523976622261248,1,89,4,BTC,0,signals,B,0,1,1,1,1,1,,999.895808,2026-04-30T04:39:36.622261+00:00,4,3,NO,323,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7543130.0,0.0,2.0,-33.0,247001.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,1.749958248,1.0,99.0,71.0,5353.809999999983,1.127300557920373,98.87269944208056,3641.559999999983,1712.25,1929.310000000005,0.6801810299581036,75.40577464788709,-1929.310000000005,97.87269944207962,-0.1273005579194546,182.0,10656.009999999966,1.4397516518847295,98.5602483481162,6823.489999999962,3832.5199999999895,2990.970000000056,0.6403419291085485,58.5495054945053,-2990.970000000056,97.56024834811528,-0.4397516518838102,1133.0,46777.78999999992,3.5989419123905524,96.40105808760988,27089.569999999974,19688.219999999987,7401.350000000057,0.5791117964315976,41.28666372462482,-7401.350000000057,95.40105808760944,-2.5989419123901314,2876.0,123500.65999999989,15.208415331545623,84.79158466845462,79448.24999999993,44052.40999999997,35395.84000000009,0.6433022301257337,42.94181502086227,-35395.84000000009,83.79158466845438,-14.208415331545382,1,0.0,-0.5,-6.8,-48.0,0.114451965345092,0.0626654898499558,-1189.1749999999993,0.3636418846458064,2026-04-30
KXXRP15M-26APR300045-45,1777524006257341952,1,86,3,XRP,2,signals,B,0,1,1,1,1,1,,998.227712,2026-04-30T04:40:06.257342+00:00,4,3,NO,293,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,136.0,0.0,855.0,-72.0,2659.0,,,,,,,,,,,136.0,,,,,0,1,1,0,1,,0.513231952,1.0,99.0,15.0,318.44000000000005,1.537570656952649,98.4624293430473,185.44,133.0,52.44,0.5823389021479712,21.229333333333336,-52.44,97.46242934304736,-0.5375706569526955,16.0,364.44000000000005,1.5075842388321832,98.49241576116776,185.44,179.0,6.439999999999998,0.5088354736033366,22.777500000000003,-6.439999999999998,97.49241576116782,-0.5075842388322371,33.0,573.44,1.6038713727678604,98.39612862723212,185.44,388.0,-202.56000000000003,0.3233816964285714,17.3769696969697,202.56000000000003,97.39612862723214,-0.6038713727678839,118.0,1329.75,10.169316788870086,89.8306832111299,486.67,843.0799999999999,-356.41,0.3659860876104531,11.26906779661017,356.41,88.83068321112991,-9.169316788870104,1,-0.7000000000000002,-0.3,-1.1,-47.0,0.5553152901785715,0.4545454545454545,-72.696,0.6608372223956318,2026-04-30
KXBTC15M-26APR300045-45,1777524010624030208,1,99,3,BTC,0,signals,B,0,1,1,1,1,1,,1003.367424,2026-04-30T04:40:10.624030+00:00,4,3,NO,289,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,7540578.0,3.0,1.0,-36.0,262982.0,,,,,,,,,,,7568234.0,,,,,0,1,1,0,1,,0.988771208,0.7000000000000001,99.3,69.0,7926.809999999969,0.3909739226750723,99.60902607732544,3657.9199999999983,4268.889999999999,-610.9700000000012,0.4614617986302198,114.88130434782563,610.9700000000012,98.60902607732493,0.6090260773254386,132.0,13189.309999999954,0.6854874894896024,99.31451251051098,7200.419999999984,5988.889999999999,1211.530000000006,0.5459284829911503,99.9190151515148,-1211.530000000006,98.3145125105104,0.3145125105109798,1046.0,49158.06999999992,2.7291128801436475,97.2708871198567,28435.209999999985,20722.859999999982,7712.350000000057,0.5784443937689179,46.99624282982784,-7712.350000000057,96.27088711985635,-1.7291128801433049,2948.0,131491.21999999986,14.30825614820521,85.69174385179504,83106.16999999993,48385.04999999997,34721.12000000009,0.6320282829530368,44.60353459972858,-34721.12000000009,84.6917438517948,-13.30825614820496,1,0.6000000000000001,-0.1999999999999998,-5.8,-48.3,0.1612514486431217,0.0659655831739961,1382.2050000000067,0.5028230477077582,2026-04-30
KXXRP15M-26APR300045-45,1777524016260019712,1,92,3,XRP,2,signals,B,0,1,1,1,1,1,,1004.301824,2026-04-30T04:40:16.260020+00:00,4,3,NO,283,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,136.0,0.0,0.0,-72.0,2871.0,,,,,,,,,,,136.0,,,,,0,1,1,0,1,,0.448498712,1.0,99.0,15.0,291.68000000000006,1.2416209544706551,98.75837904552928,152.68000000000006,139.0,13.680000000000009,0.5234503565551291,19.445333333333338,-13.680000000000009,97.75837904552934,-0.2416209544707328,18.0,470.44000000000005,1.3932148626817464,98.6067851373182,285.44000000000005,185.0,100.44,0.6067511266048806,26.13555555555556,-100.44,97.60678513731824,-0.3932148626817877,35.0,679.44,1.5096608972094694,98.4903391027905,285.44000000000005,394.0,-108.56000000000004,0.4201106793830214,19.41257142857143,108.56000000000004,97.49033910279051,-0.5096608972094998,120.0,1435.75,9.492355215044398,90.5076447849556,586.6700000000001,849.0799999999999,-262.41,0.4086157060769633,11.964583333333334,262.41,89.5076447849556,-8.492355215044412,1,-0.3,-0.3,-1.1,-47.0,0.4292947132933004,0.4285714285714285,-24.53600000000001,0.6903699614749812,2026-04-30
KXSOL15M-26APR300045-45,1777524115258298880,1,91,2,SOL,3,signals,B,0,1,1,1,1,1,,996.961792,2026-04-30T04:41:55.258299+00:00,4,3,NO,184,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,8240.0,0.0,7.0,-41.0,8795.0,,,,,,,,,,,8274.0,,,,,0,1,1,0,1,,13.65892488,1.0,99.0,7.0,115.28999999999996,0.8325613669876035,99.16743863301264,0.0,115.2900000000002,-115.28999999999996,0.0,16.469999999999995,115.28999999999996,98.1674386330124,0.1674386330126509,19.0,1218.8900000000003,1.2912305458244782,98.70876945417552,1093.51,125.38000000000012,968.13,0.8971359187457438,64.1521052631579,-968.13,97.70876945417552,-0.2912305458244759,73.0,3339.1600000000008,1.3603136717018638,98.63968632829813,2076.99,1262.17,814.8200000000002,0.6220097269972087,45.74191780821919,-814.8200000000002,97.63968632829814,-0.3603136717018884,203.0,4397.840000000001,4.16071321375948,95.83928678624048,2565.68,1832.16,733.5200000000001,0.5833954850563002,21.664236453201976,-733.5200000000001,94.83928678624052,-3.1607132137595078,1,0.0,0.0,-2.0,-30.0,0.0345266474203092,0.0958904109589041,196.772,0.068217826899731,2026-04-30
KXETH15M-26APR300045-45,1777524264168303616,1,99,0,ETH,1,signals,B,0,1,1,1,1,1,,2003.351296,2026-04-30T04:44:24.168304+00:00,4,3,NO,35,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,223715.0,0.0,3.0,-41.0,24899.0,,,,,,,,,,,224654.0,,,,,0,1,1,0,1,,8.113414616,1.0,99.0,10.0,1478.9100000000017,0.6323691096821428,99.36763089031756,1473.9100000000017,5.0,1468.9100000000008,0.9966191316577748,147.89100000000016,-1468.9100000000008,98.36763089031786,0.3676308903175567,16.0,2483.9100000000017,0.6680962675781361,99.3319037324217,2473.9100000000017,10.0,2463.9100000000003,0.995974089238338,155.2443750000001,-2463.9100000000003,98.33190373242186,0.3319037324216936,82.0,5995.800000000001,0.7497955235331439,99.2502044764668,4548.800000000001,1447.0,3101.8,0.7586643984122219,73.11951219512197,-3101.8,98.25020447646686,0.2502044764668056,373.0,12449.7,7.419909154437455,92.58009084556252,8312.110000000002,4137.59,4174.52,0.6676554455127435,33.37721179624665,-4174.52,91.58009084556257,-6.419909154437477,1,0.4,0.9,-1.0,-68.0,0.2466576603622538,0.1219512195121951,-1158.7300000000007,0.109728355631307,2026-04-30
KXETH15M-26APR300045-45,1777524270166250240,1,98,0,ETH,1,signals,B,0,1,1,1,1,1,,997.225728,2026-04-30T04:44:30.166250+00:00,4,3,NO,29,1,1,99,99,99,0.01,0.0,-1.0,-1.0,0.0,0.0,0.0,0,223725.0,0.0,1.0,-41.0,24899.0,,,,,,,,,,,224654.0,,,,,0,1,1,0,1,,14.11136124,1.0,99.0,10.0,1478.9100000000017,0.6323691096821428,99.36763089031756,1473.9100000000017,5.0,1468.9100000000008,0.9966191316577748,147.89100000000016,-1468.9100000000008,98.36763089031786,0.3676308903175567,15.0,2478.9100000000017,0.6692421265798306,99.33075787342,2473.9100000000017,5.0,2468.9100000000003,0.9979829844568784,165.26066666666676,-2468.9100000000003,98.33075787342015,0.3307578734199978,73.0,5965.800000000001,0.7461906198665769,99.2538093801334,4543.800000000001,1422.0,3121.8,0.7616413557276477,81.7232876712329,-3121.8,98.25380938013342,0.2538093801334042,373.0,12449.7,7.419909154437455,92.58009084556252,8312.110000000002,4137.59,4174.52,0.6676554455127435,33.37721179624665,-4174.52,91.58009084556257,-6.419909154437477,1,0.4,0.9,-0.3,-68.0,0.247898018706628,0.136986301369863,-1156.7300000000007,0.0661753752106054,2026-04-30
KXBTC15M-26APR300100-00,1777525093624259584,0,93,1,BTC,0,signals,B,0,1,1,1,1,1,,1003.938816,2026-04-30T04:58:13.624259+00:00,4,3,YES,106,93,94,6,7,95,0.94,1.0,-1.0,-1.0,0.0,0.0,0.0,0,7548168.0,1.0,2.0,5.0,498397.0,,,,,,,,,,,7544022.0,,,,,1,1,1,4,1,,0.001800584,95.3,4.7,510.0,24060.5799999999,91.7617511714183,8.23824882858208,9322.070000000022,14738.50999999998,-5416.439999999999,0.3874416161206446,47.17760784313706,-5416.439999999999,3.2382488285817037,-3.2382488285817037,798.0,41368.22999999992,85.32544430834974,14.674555691650506,15259.859999999986,26108.369999999908,-10848.509999999998,0.3688787265009891,51.83988721804501,-10848.509999999998,9.674555691650257,-9.674555691650257,2984.0,132744.5999999997,75.31838760296111,24.68161239703921,59829.18999999995,72915.40999999983,-13086.219999999972,0.4507090307251676,44.48545576407496,-13086.219999999972,19.68161239703889,-19.68161239703889,6152.0,249242.39999999985,68.50008993253158,31.499910067468505,122563.74,126678.65999999989,-4114.919999999973,0.4917451444858502,40.51404421326395,-4114.919999999973,26.49991006746842,-26.49991006746842,1,9.299999999999995,24.3,14.299999999999995,45.3,0.181254680039715,0.170911528150134,-4107.818000000001,0.9982026522755552,2026-04-30
KXETH15M-26APR300100-00,1777525094164292864,0,86,1,ETH,1,signals,B,0,1,1,1,1,1,,993.211648,2026-04-30T04:58:14.164293+00:00,4,3,YES,105,92,93,7,8,93,0.93,1.0,-1.0,-1.0,0.0,0.0,0.0,0,223877.0,0.0,2.0,5.0,26386.0,,,,,,,,,,,223753.0,,,,,1,1,1,6,1,,4.594627864,90.2,9.8,36.0,690.6599999999999,91.11556771783532,8.884432282164934,261.0699999999997,429.59000000000015,-168.5200000000002,0.3780007529030199,19.184999999999995,-168.5200000000002,1.884432282164667,-1.884432282164667,78.0,1863.2199999999996,86.1946726634537,13.805327336546457,788.8299999999999,1074.3899999999994,-285.5600000000002,0.4233692210259659,23.88743589743589,-285.5600000000002,6.8053273365462985,-6.8053273365462985,405.0,8658.210000000003,75.63779788201026,24.36220211798975,4504.389999999999,4153.819999999998,350.569999999999,0.5202449467037642,21.378296296296305,350.569999999999,17.36220211798974,-17.36220211798974,798.0,13193.06,72.59530298505427,27.40469701494574,7458.73,5734.329999999998,1724.399999999999,0.565352541411924,16.53265664160401,1724.399999999999,20.404697014945725,-20.404697014945725,1,2.200000000000003,17.200000000000003,9.200000000000005,40.2,0.0797693749631851,0.0888888888888888,-203.5770000000001,0.1787428984213131,2026-04-30
KXETH15M-26APR300100-00,1777525096168325888,0,91,1,ETH,1,signals,B,0,1,1,1,1,1,,1001.253632,2026-04-30T04:58:16.168326+00:00,4,3,YES,103,91,93,7,9,93,0.93,2.0,-1.0,-1.0,0.0,0.0,0.0,0,223878.0,1.0,1.0,5.0,27062.0,,,,,,,,,,,223753.0,,,,,1,1,1,6,1,,0.934154888,91.2,8.799999999999999,40.0,1028.66,91.12435401396004,8.875645986040146,261.0699999999997,767.5900000000001,-506.5200000000002,0.2537962008827015,25.7165,-506.5200000000002,1.875645986039956,-1.875645986039956,81.0,2174.6799999999985,87.12468868983034,12.875311310169822,762.29,1412.3899999999994,-650.1000000000001,0.3505297331101589,26.84790123456788,-650.1000000000001,5.875311310169664,-5.875311310169664,408.0,8993.210000000003,76.21872924128316,23.78127075871686,4504.389999999999,4488.819999999998,15.569999999999029,0.5008656530871622,22.042181372549027,15.569999999999029,16.781270758716843,-16.781270758716843,802.0,13531.06,73.05859910457866,26.94140089542136,7458.73,6072.329999999998,1386.399999999999,0.5512302805545167,16.871645885286785,1386.399999999999,19.94140089542134,-19.94140089542134,1,3.200000000000003,19.200000000000003,9.200000000000005,41.2,0.1143818503070649,0.0980392156862745,-508.0770000000001,0.517021675050049,2026-04-30
